ID_Transaccion,Fecha,Cliente_Edad,Cliente_Genero,Pais,Marca,Categoria,Plataforma_Cashback,Canal_Integracion,Monto_Compra,Porcentaje_Devolucion
TRX-2026-1088,2025-07-26,35.0,M,Reino Unido,Carrefour,Alimentación,Letyshops,Web/Enlace Directo,33.32,0.0417
TRX-2026-1089,2026-05-12,31.0,F,Francia,MediaMarkt,Tecnología,Letyshops,Extensión Navegador,852.34,0.0238
TRX-2026-1090,2025-10-13,32.0,M,Alemania,Fnac,Tecnología,Awin_Affiliate,Web/Enlace Directo,207.16,"1,3%"
TRX-2026-1091,2025-08-14,33.0,No binario,espana,Zara,Moda,Revolut_Rewards,Extensión Navegador,64.18,"9,3%"
TRX-2026-1092,2025-08-09,,No binario,España,Iberia,Viajes,Revolut_Rewards,Extensión Navegador,531.03,"4,1%"
TRX-2026-1093,2025-12-13,39.0,No binario,Francia,ASOS,Moda,Awin_Affiliate,App Móvil,148.16,0.0763
TRX-2026-1094,2025-08-12,34.0,No binario,España ,PcComponentes,Tecnología,Letyshops,Web/Enlace Directo,727.01,0.0156
TRX-2026-1095,2026-03-01,39.0,F,España ,Booking,Viajes,Revolut_Rewards,Extensión Navegador,290.12,0.061
TRX-2026-1096,2026-01-04,33.0,F,ES,Uber Eats,Alimentación,Letyshops,Web/Enlace Directo,54.43,0.0285
TRX-2026-1097,2025-09-04,34.0,M,espana,ASOS,Moda,Revolut_Rewards,Web/Enlace Directo,28.18,"6,6%"
TRX-2026-1098,2026-01-20,18.0,M,Alemania,Vueling,viajes,iGraal,Web/Enlace Directo,488.84,"3,5%"
TRX-2026-1099,2025-06-13,41.0,F,España,Amazon,Tecnología,Awin_Affiliate,Extensión Navegador,394.87,0.025
TRX-2026-1100,2026-03-26,36.0,No binario,Italia,Expedia,Viajes,Revolut_Rewards,Extensión Navegador,145.69,"6,6%"
TRX-2026-1101,2026-05-18,41.0,No binario,Italia,Zara,Moda,iGraal,Extensión Navegador,52.38,"5,4%"
TRX-2026-1102,2025-07-24,18.0,No binario,Francia,Vueling,viajes,Awin_Affiliate,App Móvil,93.4,0.0586
TRX-2026-1103,2026-02-16,,No binario,Francia,Renfe,Viajes,iGraal,Web/Enlace Directo,582.54,0.0504
TRX-2026-1104,2025-07-27,32.0,No binario,Alemania,Amazon,Tecnología,Awin_Affiliate,Web/Enlace Directo,374.04,0.0267
TRX-2026-1105,2025-11-24,42.0,F,Reino Unido,MediaMarkt,Tecnología,iGraal,App Móvil,558.9,0.023
TRX-2026-1106,2026-04-20,25.0,No binario,Italia,Zalando,Moda,Awin_Affiliate,Web/Enlace Directo,109.28,0.0932
TRX-2026-1107,2025-08-27,38.0,M,España ,Renfe,Viajes,iGraal,Extensión Navegador,552.86,"6,4%"
TRX-2026-1108,2026-03-21,25.0,M,Francia,Apple,tecnología,iGraal,Web/Enlace Directo,132.24,
TRX-2026-1109,2026-06-13,29.0,M,Francia,Dia,Alimentación,iGraal,Extensión Navegador,38.92,0.0394
TRX-2026-1110,2025-07-14,49.0,F,espana,Booking,viajes,Awin_Affiliate,Extensión Navegador,229.75,0.0672
TRX-2026-1111,2026-05-29,32.0,M,ES,Booking,Viajes,iGraal,Web/Enlace Directo,213.84,0.0648
TRX-2026-1112,2025-06-24,35.0,F,espana,Iberia,Viajes,Revolut_Rewards,Extensión Navegador,101.18,0.0473
TRX-2026-1113,2026-05-12,,M,Reino Unido,MediaMarkt,Tecnología,Letyshops,App Móvil,61.0,0.0154
TRX-2026-1114,2025-07-16,37.0,F,Italia,Just Eat,Alimentación,Letyshops,Web/Enlace Directo,70.15,"2,1%"
TRX-2026-1115,2026-03-22,35.0,M,Reino Unido,Fnac,Tecnología,Letyshops,App Móvil,672.27,"1,7%"
TRX-2026-1116,2026-01-15,36.0,F,Italia,Just Eat,Alimentación,Awin_Affiliate,App Móvil,20.62,"2,8%"
TRX-2026-1117,2025-09-10,53.0,No binario,espana,Renfe,Viajes,Letyshops,Web/Enlace Directo,274.74,0.0553
TRX-2026-1118,2025-11-23,33.0,F,Italia,Carrefour,Alimentación,iGraal,Web/Enlace Directo,21.75,0.0201
TRX-2026-1119,2025-06-15,35.0,M,Francia,Renfe,Viajes,Awin_Affiliate,Web/Enlace Directo,614.05,0.0509
TRX-2026-1120,2026-04-20,42.0,F,Reino Unido,Dia,alimentación,Letyshops,Web/Enlace Directo,15.04,0.0438
TRX-2026-1121,2026-01-08,42.0,F,Italia,Uber Eats,alimentación,Letyshops,Web/Enlace Directo,56.49,"4,9%"
TRX-2026-1122,2025-06-30,43.0,F,ES,MediaMarkt,Tecnología,iGraal,App Móvil,852.59,"2,3%"
TRX-2026-1123,2025-07-31,39.0,No binario,Francia,Iberia,Viajes,iGraal,App Móvil,262.19,0.0312
TRX-2026-1124,2026-04-24,24.0,M,Reino Unido,MediaMarkt,Tecnología,iGraal,App Móvil,73.26,0.0197
TRX-2026-1125,2025-07-25,47.0,F,Francia,Uber Eats,Alimentación,Letyshops,Web/Enlace Directo,78.96,"2,1%"
TRX-2026-1126,2025-11-15,24.0,F,España ,Mango,Moda,iGraal,Web/Enlace Directo,80.55,0.0701
TRX-2026-1127,2026-02-04,36.0,No binario,España ,Dia,alimentación,Revolut_Rewards,App Móvil,70.48,0.0212
TRX-2026-1128,2026-03-04,27.0,M,Francia,Nike,moda,Revolut_Rewards,Web/Enlace Directo,125.85,0.0943
TRX-2026-1129,2025-06-29,33.0,No binario,Italia,Dia,alimentación,Revolut_Rewards,Web/Enlace Directo,76.62,"2,3%"
TRX-2026-1130,2026-06-01,36.0,M,Francia,MediaMarkt,tecnología,iGraal,Web/Enlace Directo,491.65,0.0239
TRX-2026-1131,2025-09-01,36.0,No binario,Francia,Booking,Viajes,iGraal,App Móvil,580.34,0.0566
TRX-2026-1132,2026-04-04,37.0,F,ES,Nike,Moda,Letyshops,Web/Enlace Directo,49.56,0.0796
TRX-2026-1133,2025-08-19,46.0,M,ES,Expedia,viajes,Letyshops,Extensión Navegador,251.2,"6,0%"
TRX-2026-1134,2025-07-08,37.0,M,Alemania,Renfe,Viajes,Letyshops,App Móvil,604.82,0.0644
TRX-2026-1135,2026-04-24,32.0,F,Francia,Expedia,Viajes,Letyshops,Web/Enlace Directo,162.88,0.0604
TRX-2026-1136,2025-07-28,41.0,M,Italia,Apple,Tecnología,Awin_Affiliate,App Móvil,91.32,
TRX-2026-1137,2025-12-04,43.0,M,Francia,Sephora,Moda,Letyshops,App Móvil,101.86,0.0874
TRX-2026-1138,2025-08-11,24.0,No binario,espana,Carrefour,Alimentación,Revolut_Rewards,Web/Enlace Directo,17.01,
TRX-2026-1139,2026-01-21,38.0,M,Reino Unido,Amazon,Tecnología,Awin_Affiliate,App Móvil,775.63,0.0194
TRX-2026-1140,2025-08-31,39.0,No binario,Alemania,Zara,Moda,Awin_Affiliate,Extensión Navegador,111.43,0.0985
TRX-2026-1141,2026-01-26,31.0,M,Alemania,ASOS,Moda,Awin_Affiliate,Extensión Navegador,95.75,"6,1%"
TRX-2026-1142,2026-01-29,45.0,No binario,Francia,Mango,Moda,Letyshops,Web/Enlace Directo,61.88,"8,1%"
TRX-2026-1143,2025-08-20,32.0,No binario,España ,Renfe,Viajes,Letyshops,Extensión Navegador,420.93,"5,5%"
TRX-2026-1144,2025-08-27,35.0,M,Alemania,Apple,Tecnología,Awin_Affiliate,Web/Enlace Directo,101.96,"1,2%"
TRX-2026-1145,2026-02-03,32.0,M,Francia,Fnac,Tecnología,Revolut_Rewards,Extensión Navegador,268.5,0.0296
TRX-2026-1146,2026-01-04,34.0,F,ES,Nike,moda,Awin_Affiliate,Extensión Navegador,30.13,"4,4%"
TRX-2026-1147,2025-11-09,25.0,F,espana,Booking,Viajes,iGraal,App Móvil,636.8,"5,9%"
TRX-2026-1148,2026-01-28,22.0,No binario,España ,Zalando,Moda,iGraal,Web/Enlace Directo,98.02,"8,6%"
TRX-2026-1149,2026-04-28,46.0,No binario,Reino Unido,MediaMarkt,Tecnología,iGraal,Extensión Navegador,251.73,"1,8%"
TRX-2026-1150,2026-01-21,27.0,F,espana,Sephora,Moda,Awin_Affiliate,App Móvil,97.45,"7,6%"
TRX-2026-1151,2025-10-29,26.0,M,España ,Just Eat,Alimentación,iGraal,Web/Enlace Directo,64.73,0.0262
TRX-2026-1152,2025-10-01,18.0,No binario,Alemania,Just Eat,Alimentación,Letyshops,App Móvil,24.39,0.0223
TRX-2026-1153,2026-02-22,28.0,M,España ,Uber Eats,Alimentación,Letyshops,Web/Enlace Directo,33.89,0.0269
TRX-2026-1154,2025-07-18,23.0,No binario,España ,Carrefour,Alimentación,Revolut_Rewards,Web/Enlace Directo,37.44,0.0314
TRX-2026-1155,2026-02-16,47.0,M,espana,MediaMarkt,Tecnología,Letyshops,Extensión Navegador,228.46,0.0217
TRX-2026-1156,2026-02-16,42.0,F,Reino Unido,Nike,Moda,iGraal,App Móvil,34.91,0.0959
TRX-2026-1157,2026-03-10,28.0,F,Francia,Apple,Tecnología,iGraal,Extensión Navegador,789.76,0.0224
TRX-2026-1158,2026-03-15,52.0,M,Alemania,Just Eat,alimentación,Letyshops,Extensión Navegador,16.12,0.0488
TRX-2026-1159,2026-03-14,41.0,No binario,ES,Uber Eats,Alimentación,Letyshops,Extensión Navegador,49.69,0.0256
TRX-2026-1160,2026-06-03,31.0,No binario,Alemania,Iberia,Viajes,Letyshops,Extensión Navegador,107.56,"3,6%"
TRX-2026-1161,2026-01-22,18.0,M,España,Dia,Alimentación,iGraal,Web/Enlace Directo,31.13,0.0392
TRX-2026-1162,2025-09-16,52.0,M,Reino Unido,Just Eat,Alimentación,Revolut_Rewards,Web/Enlace Directo,76.31,0.0306
TRX-2026-1163,2025-09-18,22.0,M,España,Dia,Alimentación,iGraal,Extensión Navegador,19.77,0.0498
TRX-2026-1164,2025-12-04,20.0,F,espana,Dia,Alimentación,iGraal,Extensión Navegador,43.31,"3,9%"
TRX-2026-1165,2026-06-05,42.0,F,Francia,MediaMarkt,tecnología,Revolut_Rewards,App Móvil,653.09,"1,7%"
TRX-2026-1166,2026-03-31,53.0,No binario,España ,Amazon,tecnología,iGraal,App Móvil,439.98,0.0177
TRX-2026-1167,2025-09-04,45.0,M,España,Carrefour,alimentación,Awin_Affiliate,App Móvil,27.58,"4,8%"
TRX-2026-1168,2026-06-01,38.0,No binario,ES,PcComponentes,Tecnología,Revolut_Rewards,App Móvil,327.28,"2,2%"
TRX-2026-1169,2026-04-11,38.0,M,Italia,Just Eat,alimentación,iGraal,Web/Enlace Directo,65.66,0.0419
TRX-2026-1170,2025-12-02,40.0,M,Reino Unido,Uber Eats,Alimentación,Letyshops,Extensión Navegador,64.54,0.0259
TRX-2026-1171,2026-06-07,40.0,F,espana,Dia,alimentación,Revolut_Rewards,Extensión Navegador,42.75,0.037
TRX-2026-1172,2026-01-29,36.0,No binario,Francia,Expedia,Viajes,Revolut_Rewards,Extensión Navegador,607.15,"5,0%"
TRX-2026-1173,2025-12-05,34.0,M,ES,Amazon,Tecnología,Letyshops,Web/Enlace Directo,626.48,0.0243
TRX-2026-1174,2026-06-02,33.0,M,Francia,Amazon,Tecnología,Awin_Affiliate,App Móvil,876.57,"3,0%"
TRX-2026-1175,2026-03-30,27.0,No binario,España ,Zalando,Moda,Revolut_Rewards,Extensión Navegador,140.76,0.0818
TRX-2026-1176,2026-05-03,31.0,F,España ,Carrefour,Alimentación,Awin_Affiliate,Extensión Navegador,43.32,"4,4%"
TRX-2026-1177,2026-01-07,20.0,F,Francia,Just Eat,Alimentación,Letyshops,App Móvil,42.96,"2,7%"
TRX-2026-1178,2025-08-14,33.0,M,Italia,Booking,Viajes,iGraal,Extensión Navegador,533.83,0.0303
TRX-2026-1179,2025-06-21,26.0,No binario,ES,Booking,Viajes,Revolut_Rewards,Extensión Navegador,98.63,0.0417
TRX-2026-1180,2026-01-06,25.0,M,espana,Vueling,Viajes,iGraal,Extensión Navegador,430.19,"6,3%"
TRX-2026-1181,2026-01-28,35.0,No binario,España,Vueling,Viajes,Awin_Affiliate,Extensión Navegador,117.02,"5,4%"
TRX-2026-1182,2025-11-24,45.0,M,Reino Unido,Sephora,Moda,Revolut_Rewards,App Móvil,69.84,"7,1%"
TRX-2026-1183,2026-02-13,41.0,M,Reino Unido,Apple,Tecnología,Letyshops,App Móvil,167.9,"1,3%"
TRX-2026-1184,2025-10-27,21.0,F,España ,Renfe,viajes,Awin_Affiliate,Web/Enlace Directo,262.37,0.0396
TRX-2026-1185,2025-09-04,26.0,No binario,Alemania,Apple,tecnología,Revolut_Rewards,Web/Enlace Directo,69.1,
TRX-2026-1186,2026-02-04,41.0,M,España ,Just Eat,Alimentación,Revolut_Rewards,Web/Enlace Directo,71.07,0.0335
TRX-2026-1187,2025-06-20,26.0,F,espana,ASOS,Moda,Revolut_Rewards,Extensión Navegador,85.86,"9,9%"
TRX-2026-1188,2026-03-02,32.0,No binario,ES,Carrefour,alimentación,iGraal,Web/Enlace Directo,38.45,0.0303
TRX-2026-1189,2025-09-30,38.0,F,espana,ASOS,Moda,Awin_Affiliate,Web/Enlace Directo,73.84,0.0717
TRX-2026-1190,2025-10-24,26.0,No binario,Alemania,Fnac,Tecnología,Revolut_Rewards,Extensión Navegador,284.66,0.0104
TRX-2026-1191,2025-11-12,34.0,M,Alemania,ASOS,Moda,Letyshops,App Móvil,58.09,0.0935
TRX-2026-1192,2025-11-23,23.0,M,España,Nike,Moda,Letyshops,App Móvil,54.87,"4,0%"
TRX-2026-1193,2025-09-07,29.0,M,ES,Fnac,Tecnología,iGraal,App Móvil,890.43,0.0143
TRX-2026-1194,2025-11-26,36.0,No binario,Reino Unido,Apple,Tecnología,Letyshops,Extensión Navegador,629.17,
TRX-2026-1195,2026-02-01,21.0,F,Reino Unido,Amazon,tecnología,Revolut_Rewards,Extensión Navegador,819.12,"1,4%"
TRX-2026-1196,2025-09-09,37.0,No binario,Alemania,Booking,Viajes,Letyshops,Extensión Navegador,566.23,"3,0%"
TRX-2026-1197,2026-03-14,33.0,F,Italia,Uber Eats,alimentación,iGraal,Web/Enlace Directo,64.79,0.0434
TRX-2026-1198,2026-05-02,38.0,M,Italia,Renfe,viajes,Letyshops,App Móvil,539.76,"5,2%"
TRX-2026-1199,2026-04-30,35.0,F,ES,ASOS,moda,Letyshops,Web/Enlace Directo,126.9,0.0721
TRX-2026-1200,2025-11-04,44.0,F,Italia,Dia,Alimentación,Letyshops,Extensión Navegador,55.37,0.0345
TRX-2026-1201,2025-07-12,,M,Alemania,Just Eat,Alimentación,Awin_Affiliate,Web/Enlace Directo,38.98,"4,7%"
TRX-2026-1202,2025-07-08,30.0,M,Reino Unido,MediaMarkt,Tecnología,iGraal,App Móvil,781.33,0.0117
TRX-2026-1203,2026-04-05,34.0,M,Francia,PcComponentes,Tecnología,iGraal,Web/Enlace Directo,312.68,0.0162
TRX-2026-1204,2026-01-11,38.0,No binario,ES,MediaMarkt,tecnología,Letyshops,App Móvil,332.35,"1,8%"
TRX-2026-1205,2026-06-02,34.0,F,ES,Apple,tecnología,iGraal,Extensión Navegador,841.01,0.0221
TRX-2026-1206,2026-01-02,34.0,F,España,Mango,Moda,iGraal,Extensión Navegador,31.13,0.0587
TRX-2026-1207,2025-06-25,28.0,No binario,ES,PcComponentes,Tecnología,Revolut_Rewards,Extensión Navegador,308.23,"2,8%"
TRX-2026-1208,2025-08-16,28.0,F,espana,Carrefour,alimentación,Revolut_Rewards,App Móvil,41.39,"2,3%"
TRX-2026-1209,2025-08-26,22.0,No binario,Italia,Booking,Viajes,Revolut_Rewards,Extensión Navegador,495.39,0.0351
TRX-2026-1210,2025-11-17,47.0,F,Reino Unido,Fnac,Tecnología,Letyshops,App Móvil,510.9,"1,1%"
TRX-2026-1211,2025-12-19,,F,Francia,Uber Eats,Alimentación,Awin_Affiliate,Extensión Navegador,55.07,0.0467
TRX-2026-1212,2026-04-16,28.0,M,Alemania,Sephora,moda,Awin_Affiliate,Web/Enlace Directo,41.02,0.0511
TRX-2026-1213,2026-05-24,28.0,F,España,Booking,Viajes,Revolut_Rewards,Extensión Navegador,630.18,"4,1%"
TRX-2026-1214,2026-06-06,41.0,M,ES,Apple,Tecnología,Revolut_Rewards,Extensión Navegador,166.41,"2,3%"
TRX-2026-1215,2025-06-30,31.0,M,Francia,Sephora,Moda,Letyshops,Extensión Navegador,73.65,0.0513
TRX-2026-1216,2026-01-24,43.0,M,España ,PcComponentes,Tecnología,Revolut_Rewards,App Móvil,176.4,0.0256
TRX-2026-1217,2026-01-17,28.0,F,España ,Apple,Tecnología,Revolut_Rewards,Extensión Navegador,446.98,"2,5%"
TRX-2026-1218,2025-06-26,36.0,M,Italia,Just Eat,Alimentación,Awin_Affiliate,Extensión Navegador,46.22,"3,3%"
TRX-2026-1219,2025-09-04,27.0,No binario,Reino Unido,Nike,Moda,Awin_Affiliate,Web/Enlace Directo,71.35,"5,5%"
TRX-2026-1220,2025-11-19,,F,espana,Expedia,Viajes,Awin_Affiliate,App Móvil,541.53,0.0603
TRX-2026-1221,2026-06-03,24.0,M,Italia,Uber Eats,Alimentación,iGraal,App Móvil,27.57,"2,3%"
TRX-2026-1222,2025-08-17,36.0,F,Reino Unido,Uber Eats,alimentación,iGraal,App Móvil,45.67,"2,6%"
TRX-2026-1223,2026-02-10,39.0,No binario,espana,Dia,Alimentación,Revolut_Rewards,Web/Enlace Directo,16.07,0.0223
TRX-2026-1224,2025-11-14,37.0,No binario,Reino Unido,Booking,viajes,Revolut_Rewards,Web/Enlace Directo,157.36,"6,0%"
TRX-2026-1225,2025-11-16,32.0,F,ES,Dia,Alimentación,iGraal,App Móvil,75.03,"3,8%"
TRX-2026-1226,2026-02-10,32.0,F,Francia,Fnac,Tecnología,Letyshops,Web/Enlace Directo,691.3,0.0246
TRX-2026-1227,2025-12-26,34.0,F,España ,Mango,Moda,Awin_Affiliate,Extensión Navegador,78.39,"6,1%"
TRX-2026-1228,2025-07-27,32.0,No binario,espana,Apple,Tecnología,Letyshops,Extensión Navegador,241.43,"1,1%"
TRX-2026-1229,2025-10-26,41.0,F,Alemania,Nike,Moda,iGraal,Web/Enlace Directo,139.03,0.0522
TRX-2026-1230,2026-03-27,51.0,No binario,España ,Zara,moda,Revolut_Rewards,Extensión Navegador,46.42,"4,2%"
TRX-2026-1231,2026-03-27,29.0,M,ES,Dia,Alimentación,Letyshops,App Móvil,61.39,0.0414
TRX-2026-1232,2025-09-14,23.0,No binario,Alemania,Zara,Moda,Revolut_Rewards,Extensión Navegador,101.37,"8,8%"
TRX-2026-1233,2026-06-03,33.0,F,Francia,MediaMarkt,Tecnología,Revolut_Rewards,Extensión Navegador,792.26,0.0123
TRX-2026-1234,2026-04-17,54.0,No binario,Francia,Dia,Alimentación,iGraal,Web/Enlace Directo,26.69,0.0463
TRX-2026-1235,2025-09-08,27.0,F,España,Renfe,Viajes,iGraal,App Móvil,228.85,0.052
TRX-2026-1236,2026-02-21,47.0,No binario,Reino Unido,Vueling,viajes,Letyshops,Web/Enlace Directo,332.14,0.0469
TRX-2026-1237,2025-06-30,47.0,M,Italia,PcComponentes,Tecnología,iGraal,Extensión Navegador,710.84,0.0255
TRX-2026-1238,2026-03-21,29.0,No binario,Italia,Booking,Viajes,Letyshops,App Móvil,623.26,0.0339
TRX-2026-1239,2025-08-08,38.0,F,Reino Unido,ASOS,Moda,Awin_Affiliate,App Móvil,109.02,0.0877
TRX-2026-1240,2025-09-07,47.0,F,Alemania,Uber Eats,Alimentación,Revolut_Rewards,Web/Enlace Directo,74.17,"2,2%"
TRX-2026-1241,2026-01-04,30.0,M,Francia,Vueling,Viajes,Revolut_Rewards,App Móvil,94.96,"5,4%"
TRX-2026-1242,2025-12-21,32.0,F,ES,Fnac,Tecnología,Letyshops,App Móvil,364.84,0.0125
TRX-2026-1243,2026-05-19,29.0,M,España,Mango,Moda,Revolut_Rewards,Web/Enlace Directo,30.23,0.0829
TRX-2026-1244,2025-08-03,25.0,No binario,Francia,PcComponentes,tecnología,Letyshops,Extensión Navegador,95.48,"1,5%"
TRX-2026-1245,2026-04-11,28.0,No binario,Alemania,Renfe,Viajes,Awin_Affiliate,Web/Enlace Directo,181.14,0.0679
TRX-2026-1246,2026-03-09,24.0,No binario,Reino Unido,Iberia,Viajes,Awin_Affiliate,Extensión Navegador,168.27,0.0326
TRX-2026-1247,2025-08-25,34.0,No binario,Reino Unido,MediaMarkt,tecnología,Awin_Affiliate,Extensión Navegador,57.81,0.0276
TRX-2026-1248,2025-11-05,27.0,F,España ,Amazon,Tecnología,iGraal,App Móvil,791.16,"2,6%"
TRX-2026-1249,2026-01-16,35.0,F,España,Dia,Alimentación,Awin_Affiliate,App Móvil,50.33,"2,6%"
TRX-2026-1250,2026-01-21,21.0,M,Alemania,Expedia,Viajes,iGraal,App Móvil,217.62,0.0579
TRX-2026-1251,2026-04-06,36.0,M,Alemania,Renfe,Viajes,iGraal,App Móvil,471.49,0.0323
TRX-2026-1252,2025-12-14,40.0,F,Italia,Fnac,Tecnología,Awin_Affiliate,Web/Enlace Directo,145.08,0.0246
TRX-2026-1253,2025-10-24,18.0,No binario,Francia,Vueling,Viajes,iGraal,Web/Enlace Directo,636.09,"4,0%"
TRX-2026-1254,2025-07-19,36.0,M,España ,Iberia,Viajes,iGraal,Web/Enlace Directo,123.8,0.0334
TRX-2026-1255,2025-10-20,43.0,No binario,Italia,Carrefour,Alimentación,iGraal,Extensión Navegador,28.57,0.0208
TRX-2026-1256,2025-09-05,24.0,F,Italia,Expedia,Viajes,Revolut_Rewards,App Móvil,349.2,"5,8%"
TRX-2026-1257,2025-11-13,47.0,F,Alemania,Zara,Moda,Awin_Affiliate,Web/Enlace Directo,124.01,"4,8%"
TRX-2026-1258,2025-09-17,37.0,No binario,Italia,PcComponentes,tecnología,Awin_Affiliate,Extensión Navegador,238.96,"2,1%"
TRX-2026-1259,2026-03-06,28.0,F,Italia,Zalando,moda,Letyshops,Extensión Navegador,55.02,"5,7%"
TRX-2026-1260,2026-01-14,33.0,F,Alemania,Carrefour,Alimentación,Awin_Affiliate,Web/Enlace Directo,16.38,"4,4%"
TRX-2026-1261,2026-05-21,38.0,No binario,Reino Unido,Booking,Viajes,Letyshops,App Móvil,524.77,"3,1%"
TRX-2026-1262,2026-03-01,34.0,M,Francia,Carrefour,Alimentación,iGraal,App Móvil,25.01,"3,4%"
TRX-2026-1263,2026-02-22,38.0,M,España ,PcComponentes,Tecnología,Revolut_Rewards,Web/Enlace Directo,513.25,"1,9%"
TRX-2026-1264,2025-07-30,26.0,F,Alemania,Amazon,Tecnología,iGraal,Extensión Navegador,248.21,"2,8%"
TRX-2026-1265,2026-01-12,35.0,F,Francia,Zara,moda,iGraal,Extensión Navegador,54.22,0.0625
TRX-2026-1266,2025-06-23,22.0,F,Alemania,Vueling,Viajes,Awin_Affiliate,Web/Enlace Directo,411.08,"3,3%"
TRX-2026-1267,2025-10-25,33.0,M,Alemania,Zara,Moda,Revolut_Rewards,Web/Enlace Directo,96.59,0.0626
TRX-2026-1268,2025-08-10,26.0,No binario,Reino Unido,Carrefour,Alimentación,Awin_Affiliate,Extensión Navegador,49.79,"3,1%"
TRX-2026-1269,2026-04-22,28.0,M,espana,Fnac,Tecnología,Letyshops,Extensión Navegador,805.86,0.0122
TRX-2026-1270,2025-11-19,43.0,No binario,Alemania,Iberia,Viajes,iGraal,Web/Enlace Directo,349.6,"4,6%"
TRX-2026-1271,2025-10-30,42.0,F,Reino Unido,ASOS,Moda,Letyshops,Web/Enlace Directo,100.84,0.0595
TRX-2026-1272,2025-09-20,38.0,F,Reino Unido,Renfe,viajes,iGraal,App Móvil,627.21,"6,5%"
TRX-2026-1273,2025-12-21,25.0,F,Alemania,Zara,Moda,Awin_Affiliate,Web/Enlace Directo,109.57,"6,6%"
TRX-2026-1274,2025-11-17,31.0,No binario,espana,Nike,Moda,Revolut_Rewards,App Móvil,37.28,0.0898
TRX-2026-1275,2026-04-13,43.0,M,Italia,ASOS,Moda,Revolut_Rewards,Web/Enlace Directo,43.62,0.0753
TRX-2026-1276,2026-05-29,35.0,F,Francia,Nike,Moda,iGraal,Web/Enlace Directo,131.53,"6,6%"
TRX-2026-1277,2025-11-27,52.0,No binario,España,Booking,Viajes,Letyshops,Web/Enlace Directo,270.86,0.0688
TRX-2026-1278,2025-07-17,37.0,M,espana,Fnac,Tecnología,iGraal,Web/Enlace Directo,316.4,0.0191
TRX-2026-1279,2025-07-27,35.0,F,ES,Apple,Tecnología,Awin_Affiliate,App Móvil,54.46,0.0199
TRX-2026-1280,2026-04-03,31.0,No binario,Francia,Dia,Alimentación,Letyshops,App Móvil,16.27,0.044
TRX-2026-1281,2025-11-29,35.0,F,espana,Renfe,Viajes,iGraal,App Móvil,613.85,"5,7%"
TRX-2026-1282,2026-04-07,32.0,M,España,Zalando,Moda,Awin_Affiliate,App Móvil,38.59,"7,3%"
TRX-2026-1283,2025-07-01,39.0,F,ES,Nike,moda,Revolut_Rewards,Extensión Navegador,52.36,0.0653
TRX-2026-1284,2025-12-19,41.0,M,España,Zalando,Moda,Revolut_Rewards,Extensión Navegador,136.43,"7,3%"
TRX-2026-1285,2026-05-20,27.0,F,Italia,Uber Eats,Alimentación,iGraal,Extensión Navegador,43.03,"2,9%"
TRX-2026-1286,2025-11-22,23.0,M,Alemania,Expedia,Viajes,Revolut_Rewards,Web/Enlace Directo,530.83,
TRX-2026-1287,2026-04-27,19.0,M,Italia,Nike,Moda,Letyshops,App Móvil,89.93,"9,8%"
TRX-2026-1288,2025-06-27,38.0,No binario,Francia,Zara,Moda,Letyshops,Web/Enlace Directo,55.38,0.0469
TRX-2026-1289,2025-12-22,25.0,F,Alemania,Carrefour,Alimentación,Revolut_Rewards,Web/Enlace Directo,53.26,0.0416
TRX-2026-1290,2025-06-20,18.0,F,Francia,Dia,Alimentación,Revolut_Rewards,Web/Enlace Directo,65.69,
TRX-2026-1291,2026-05-01,37.0,No binario,Italia,Zalando,Moda,Letyshops,Web/Enlace Directo,68.66,"8,0%"
TRX-2026-1292,2025-12-24,53.0,No binario,Francia,Renfe,Viajes,Revolut_Rewards,Web/Enlace Directo,165.69,0.0329
TRX-2026-1293,2025-12-28,33.0,No binario,Francia,Carrefour,Alimentación,Awin_Affiliate,Extensión Navegador,42.95,
TRX-2026-1294,2026-05-25,40.0,M,Italia,Vueling,Viajes,Letyshops,Web/Enlace Directo,559.81,0.0473
TRX-2026-1295,2025-07-17,34.0,F,España ,Fnac,Tecnología,iGraal,Web/Enlace Directo,112.25,0.0169
TRX-2026-1296,2025-07-13,33.0,M,espana,Apple,tecnología,Letyshops,Web/Enlace Directo,385.42,"1,8%"
TRX-2026-1297,2026-05-05,41.0,No binario,España ,Just Eat,Alimentación,Revolut_Rewards,App Móvil,50.23,0.0457
TRX-2026-1298,2026-04-08,31.0,M,Alemania,Zara,Moda,iGraal,Web/Enlace Directo,91.52,"8,1%"
TRX-2026-1299,2025-12-07,36.0,F,Reino Unido,PcComponentes,Tecnología,Awin_Affiliate,App Móvil,367.61,
TRX-2026-1300,2026-01-21,36.0,No binario,España ,Amazon,Tecnología,Awin_Affiliate,App Móvil,197.0,0.0205
TRX-2026-1301,2026-01-14,28.0,F,Reino Unido,Sephora,Moda,Letyshops,Web/Enlace Directo,91.59,"7,5%"
TRX-2026-1302,2026-03-06,41.0,No binario,Alemania,Renfe,Viajes,Revolut_Rewards,Extensión Navegador,228.62,0.0574
TRX-2026-1303,2025-10-09,32.0,F,ES,Dia,Alimentación,Letyshops,App Móvil,76.49,0.0266
TRX-2026-1304,2026-02-19,,No binario,España ,Uber Eats,Alimentación,Awin_Affiliate,Extensión Navegador,76.86,"3,5%"
